code_module,code_presentation,id_student,mean_score,max_score,min_score,std_score,n_assessments_submitted,total_weighted_score,mean_submission_date,late_submissions
DDD,2014J,650946,70.71428571428571,88.0,38.0,21.05322054314008,7,138.8,114.71428571428571,0
DDD,2014J,650947,67.42857142857143,80.0,49.0,10.42204622994197,7,127.8,114.57142857142857,0
DDD,2014J,650957,66.71428571428571,93.0,50.0,17.997354302918026,7,127.05,116.0,0
DDD,2014J,650993,57.285714285714285,80.0,17.0,20.080789208546943,7,108.3,115.85714285714286,0
DDD,2014J,651061,64.57142857142857,90.0,29.0,18.446834803990473,7,96.05,117.42857142857143,0
DDD,2014J,651120,68.28571428571429,90.0,45.0,19.30210943320518,7,129.25,120.57142857142857,0
DDD,2014J,651176,46.666666666666664,65.0,20.0,23.629078131263043,3,13.0,41.333333333333336,0
DDD,2014J,651493,70.14285714285714,85.0,53.0,12.171395036841798,7,123.0,117.42857142857143,0
DDD,2014J,651495,89.57142857142857,93.0,85.0,2.5071326821120343,7,180.75,117.0,0
DDD,2014J,651507,46.142857142857146,70.0,28.0,14.369279400032225,7,83.5,116.57142857142857,0
DDD,2014J,651508,77.42857142857143,95.0,42.0,17.775049393809876,7,157.3,115.57142857142857,0
DDD,2014J,651561,53.142857142857146,80.0,21.0,21.636609187736816,7,98.3,117.42857142857143,0
DDD,2014J,651579,42.142857142857146,63.0,28.0,10.46308704332476,7,86.75,116.85714285714286,0
DDD,2014J,651619,89.42857142857143,95.0,85.0,3.207134902949093,7,177.5,112.85714285714286,0
DDD,2014J,651627,74.42857142857143,85.0,65.0,6.876460883747851,7,147.25,117.71428571428571,0
DDD,2014J,651672,64.57142857142857,85.0,27.0,20.525245778935613,7,91.8,115.85714285714286,0
DDD,2014J,651728,38.0,60.0,4.0,22.034064536530703,5,23.25,76.8,0
DDD,2014J,651759,95.0,100.0,90.0,3.7859388972001824,7,191.75,115.71428571428571,0
DDD,2014J,651804,67.57142857142857,90.0,42.0,18.091039613181838,7,112.5,116.0,0
DDD,2014J,651942,75.2,95.0,58.0,16.90266251216062,5,97.75,98.4,0
DDD,2014J,652048,52.5,55.0,50.0,3.5355339059327378,2,7.75,33.5,0
DDD,2014J,652103,59.285714285714285,90.0,29.0,18.490666886425753,7,107.75,118.71428571428571,0
DDD,2014J,652267,55.5,95.0,25.0,29.595607782236875,6,72.5,114.66666666666667,0
DDD,2014J,652292,54.5,90.0,12.0,36.78314831549905,5,24.5,84.6,0
DDD,2014J,652293,66.0,78.0,55.0,9.036961141150641,7,135.3,121.0,0
DDD,2014J,652318,90.42857142857143,96.0,83.0,4.613644360558611,7,177.05,116.14285714285714,0
DDD,2014J,652428,41.666666666666664,65.0,25.0,20.816659994661325,3,10.75,42.333333333333336,0
DDD,2014J,652617,60.57142857142857,70.0,40.0,9.964221709983887,7,114.75,117.0,0
DDD,2014J,652619,57.285714285714285,80.0,29.0,15.206514894547508,7,90.3,115.0,0
DDD,2014J,652680,86.57142857142857,98.0,71.0,8.847921466972585,7,177.0,115.14285714285714,0
DDD,2014J,652732,80.85714285714286,100.0,47.0,16.52703413026237,7,132.3,117.71428571428571,0
DDD,2014J,652881,56.25,60.0,52.0,4.349329450233295,4,27.3,58.0,0
DDD,2014J,652965,85.71428571428571,94.0,72.0,8.807464366741916,7,173.55,114.57142857142857,0
DDD,2014J,653031,45.0,45.0,45.0,0.0,2,6.75,32.0,0
DDD,2014J,653051,48.57142857142857,85.0,27.0,19.432422587496585,7,74.5,118.57142857142857,0
DDD,2014J,653060,65.0,65.0,65.0,0.0,1,3.25,34.0,0
DDD,2014J,653171,82.25,90.0,78.0,5.315072906367326,4,41.05,55.75,0
DDD,2014J,653319,75.57142857142857,95.0,55.0,13.151136108807519,7,142.25,114.71428571428571,0
DDD,2014J,653354,68.33333333333333,75.0,60.0,7.637626158259734,3,17.5,38.666666666666664,0
DDD,2014J,653412,60.4,68.0,41.0,11.326958991715296,5,43.3,81.0,0
DDD,2014J,653452,63.0,85.0,20.0,22.759613353482084,6,100.8,120.33333333333333,0
DDD,2014J,653550,95.28571428571429,100.0,85.0,5.468524655221178,7,192.5,113.57142857142857,0
DDD,2014J,653569,61.42857142857143,79.0,43.0,12.488089563755578,7,117.5,116.57142857142857,0
DDD,2014J,653711,77.42857142857143,95.0,63.0,14.443650771846006,7,145.0,115.85714285714286,0
DDD,2014J,653729,70.14285714285714,85.0,60.0,8.008923594519874,7,140.3,116.0,0
DDD,2014J,653759,64.2,78.0,50.0,12.597618822618822,5,47.3,89.4,0
DDD,2014J,653768,55.42857142857143,80.0,20.0,21.038513436529865,7,110.3,117.0,0
DDD,2014J,653793,86.42857142857143,97.0,75.0,7.764387566686395,7,172.55,116.42857142857143,0
DDD,2014J,653914,38.0,65.0,9.0,17.175564037317667,7,48.5,115.0,0
DDD,2014J,653942,85.0,85.0,85.0,0.0,1,4.25,20.0,0
DDD,2014J,654110,78.28571428571429,88.0,71.0,5.313952882562588,7,156.5,116.71428571428571,0
DDD,2014J,654282,55.0,55.0,55.0,0.0,1,2.75,19.0,0
DDD,2014J,654341,70.14285714285714,100.0,52.0,18.640713250200232,7,125.3,116.28571428571429,0
DDD,2014J,654401,58.285714285714285,70.0,47.0,7.432233529572067,7,107.3,116.57142857142857,0
DDD,2014J,654414,72.28571428571429,95.0,42.0,19.18953087592543,7,115.5,115.71428571428571,0
DDD,2014J,654443,65.57142857142857,85.0,47.0,11.4142767745361,7,126.8,118.28571428571429,0
DDD,2014J,654502,58.5,75.0,46.0,12.12435565298214,4,26.55,57.5,0
DDD,2014J,654504,56.714285714285715,80.0,18.0,21.784660396054573,7,111.0,117.42857142857143,0
DDD,2014J,654807,93.0,100.0,84.0,5.3541261347363385,7,186.25,115.28571428571429,0
DDD,2014J,654880,70.0,81.0,41.0,17.073371078963874,5,49.3,78.8,0
DDD,2014J,654882,66.25,90.0,47.0,18.409689477736084,4,30.05,57.75,0
DDD,2014J,655039,66.28571428571429,85.0,38.0,16.600344230510057,7,147.05,120.14285714285714,0
DDD,2014J,655128,84.28571428571429,95.0,76.0,6.799859942535234,7,161.25,113.0,0
DDD,2014J,655136,82.28571428571429,100.0,72.0,9.268482179125227,7,166.8,115.42857142857143,0
DDD,2014J,655322,86.25,95.0,75.0,9.069178573608527,4,44.55,56.0,0
DDD,2014J,655362,80.5,95.0,64.0,11.467344941179714,6,127.75,102.5,0
DDD,2014J,655585,68.57142857142857,80.0,40.0,13.599719885070462,7,111.5,115.85714285714286,0
DDD,2014J,655600,72.0,93.0,54.0,14.118545723031582,7,131.5,114.0,0
DDD,2014J,655806,57.666666666666664,90.0,30.0,23.585306160121533,6,48.05,96.66666666666667,0
DDD,2014J,655816,83.42857142857143,100.0,53.0,16.277357922967134,7,159.8,118.14285714285714,0
DDD,2014J,655834,60.57142857142857,85.0,38.0,19.577684088924165,7,94.05,116.85714285714286,0
DDD,2014J,655930,78.0,85.0,59.0,9.85900603509299,6,74.8,93.0,0
DDD,2014J,655972,71.5,80.0,63.0,12.020815280171307,2,23.75,88.0,0
DDD,2014J,656073,77.2,89.0,64.0,12.11197754291181,5,58.3,80.0,0
DDD,2014J,656079,57.5,65.0,50.0,10.606601717798213,2,9.0,38.5,0
DDD,2014J,656164,53.42857142857143,74.0,29.0,18.99874682584041,7,82.55,117.42857142857143,0
DDD,2014J,656175,35.0,70.0,0.0,49.49747468305833,2,3.5,29.5,0
DDD,2014J,656183,68.28571428571429,88.0,34.0,20.467163015541797,7,136.3,117.57142857142857,0
DDD,2014J,656193,62.0,85.0,12.0,26.369173922088144,7,103.5,116.42857142857143,0
DDD,2014J,656280,56.333333333333336,70.0,34.0,19.5021366350801,3,18.75,59.666666666666664,0
DDD,2014J,656393,53.333333333333336,62.0,31.0,11.343133018115703,6,74.55,103.66666666666667,0
DDD,2014J,656454,72.71428571428571,90.0,47.0,15.628118736370517,7,119.3,115.57142857142857,0
DDD,2014J,656496,80.2,100.0,65.0,15.990622251807464,5,130.75,110.6,0
DDD,2014J,656526,91.0,97.0,73.0,8.286535263104037,7,187.8,112.42857142857143,0
DDD,2014J,656682,30.0,30.0,30.0,0.0,1,1.5,20.0,0
DDD,2014J,656766,96.85714285714286,100.0,92.0,3.184785258515422,7,193.0,116.28571428571429,0
DDD,2014J,656826,53.25,65.0,40.0,13.62289739127963,4,24.05,61.25,0
DDD,2014J,656934,72.28571428571429,95.0,55.0,13.474844287465015,7,139.05,116.57142857142857,0
DDD,2014J,656987,68.14285714285714,90.0,47.0,16.69759035937592,7,116.75,114.71428571428571,0
DDD,2014J,657077,89.57142857142857,100.0,76.0,8.978811035936083,7,169.75,115.85714285714286,0
DDD,2014J,657245,71.14285714285714,95.0,51.0,18.703195550748106,7,120.05,105.14285714285714,0
DDD,2014J,669530,59.333333333333336,72.0,51.0,7.788880963698615,6,59.0,-1.0,6
DDD,2014J,674193,76.0,85.0,70.0,7.937253933193772,3,19.3,40.666666666666664,0
DDD,2014J,674206,89.33333333333333,100.0,83.0,9.291573243177568,3,21.8,41.0,0
DDD,2014J,674278,70.0,70.0,70.0,0.0,1,3.5,18.0,0
DDD,2014J,674388,58.666666666666664,80.0,23.0,23.406551789331694,6,87.75,111.33333333333333,0
DDD,2014J,674393,60.0,60.0,60.0,0.0,1,3.0,18.0,0
DDD,2014J,674437,55.142857142857146,70.0,45.0,8.7831006565368,7,111.3,116.14285714285714,0
DDD,2014J,674440,53.57142857142857,70.0,31.0,12.25910740167139,7,89.05,115.28571428571429,0
DDD,2014J,674651,62.0,90.0,23.0,26.61766330841233,5,37.8,86.4,0
DDD,2014J,674879,88.57142857142857,100.0,70.0,10.612212192518939,7,177.75,115.71428571428571,0
DDD,2014J,674989,75.0,95.0,39.0,21.66410241236256,7,128.3,118.28571428571429,0
DDD,2014J,674997,66.0,100.0,16.0,36.556805112044465,6,51.75,95.66666666666667,0
DDD,2014J,675050,51.0,55.0,45.0,5.291502622129181,3,12.55,50.0,0
DDD,2014J,675062,79.42857142857143,91.0,64.0,8.810167286666447,7,146.75,115.42857142857143,0
DDD,2014J,675144,48.5,60.0,39.0,8.888194417315589,4,23.0,59.25,0
DDD,2014J,675256,83.16666666666667,95.0,75.0,7.194905605125521,6,151.3,118.0,0
DDD,2014J,675493,64.33333333333333,86.0,38.0,20.829466307773384,6,101.75,126.33333333333333,0
DDD,2014J,675516,63.285714285714285,90.0,41.0,16.42877846660432,7,116.05,116.71428571428571,0
DDD,2014J,675539,83.14285714285714,90.0,70.0,6.792853387410709,7,165.55,115.71428571428571,0
DDD,2014J,675699,55.0,75.0,35.0,28.284271247461902,2,9.25,29.5,0
DDD,2014J,675919,83.71428571428571,95.0,62.0,10.93487213329121,7,149.05,118.57142857142857,0
DDD,2014J,675993,88.0,100.0,78.0,7.483314773547884,7,167.3,116.85714285714286,0
DDD,2014J,676087,92.28571428571429,100.0,78.0,7.543524501502056,7,172.75,111.28571428571429,0
DDD,2014J,676138,93.6,100.0,84.0,5.856620185738528,5,68.5,76.0,0
DDD,2014J,676155,62.75,80.0,23.0,26.849891371599004,4,24.55,61.0,0
DDD,2014J,676204,40.0,40.0,40.0,0.0,1,2.0,26.0,0
DDD,2014J,676373,54.0,70.0,31.0,12.622730819174325,7,86.5,116.71428571428571,0
DDD,2014J,676498,52.833333333333336,70.0,31.0,14.02022348847074,6,52.0,94.5,0
DDD,2014J,676516,82.57142857142857,98.0,58.0,12.340409810282408,7,143.55,113.57142857142857,0
DDD,2014J,676538,58.42857142857143,70.0,41.0,10.130106002359879,7,108.75,120.14285714285714,0
DDD,2014J,676553,44.714285714285715,65.0,6.0,21.398709351378226,7,70.5,117.71428571428571,0
DDD,2014J,676589,78.42857142857143,90.0,55.0,11.759494644146674,7,155.5,115.85714285714286,0
DDD,2014J,676596,74.14285714285714,85.0,60.0,9.616454152970858,7,139.55,114.28571428571429,0
DDD,2014J,676642,,,,0.0,1,0.0,41.0,0
DDD,2014J,676766,42.333333333333336,60.0,18.0,16.83646835493319,6,37.55,99.16666666666667,0
DDD,2014J,676787,74.57142857142857,90.0,40.0,16.112698334513915,7,121.8,114.42857142857143,0
DDD,2014J,676807,94.14285714285714,100.0,89.0,4.561745697594707,7,183.3,117.42857142857143,0
DDD,2014J,676809,59.42857142857143,100.0,31.0,29.1024463052916,7,94.55,119.71428571428571,0
DDD,2014J,676852,78.85714285714286,96.0,50.0,15.181442305531792,7,177.8,116.71428571428571,0
DDD,2014J,676865,91.71428571428571,100.0,84.0,6.290582530372571,7,177.25,115.42857142857143,0
DDD,2014J,676903,61.857142857142854,80.0,38.0,16.252472339396768,7,114.75,116.85714285714286,0
DDD,2014J,676963,84.0,98.0,69.0,9.237604307034012,7,154.3,114.14285714285714,0
DDD,2014J,676964,90.71428571428571,96.0,78.0,6.921326600064612,7,170.5,114.85714285714286,0
DDD,2014J,677316,52.8,70.0,28.0,18.047160441465575,5,33.55,77.2,0
DDD,2014J,677374,69.33333333333333,75.0,58.0,9.814954576223636,3,17.05,40.333333333333336,0
DDD,2014J,677444,50.0,50.0,50.0,0.0,1,5.0,44.0,0
DDD,2014J,677579,50.857142857142854,65.0,31.0,11.950293879630067,7,97.3,116.14285714285714,0
DDD,2014J,677601,49.333333333333336,68.0,30.0,19.008769905844336,3,13.3,42.666666666666664,0
DDD,2014J,677606,42.57142857142857,56.0,20.0,13.660858231423369,7,63.8,116.71428571428571,0
DDD,2014J,677629,54.333333333333336,65.0,38.0,14.364307617610164,3,13.3,39.0,0
DDD,2014J,677632,85.0,90.0,80.0,5.0,3,21.25,40.666666666666664,0
DDD,2014J,677832,84.14285714285714,99.0,73.0,8.050436249640375,7,161.25,116.14285714285714,0
DDD,2014J,678041,75.71428571428571,95.0,58.0,11.884363476353926,7,141.55,119.0,0
DDD,2014J,678058,32.666666666666664,35.0,30.0,2.5166114784235836,3,8.3,42.0,0
DDD,2014J,678065,70.0,83.0,49.0,14.742229591663987,7,118.8,117.71428571428571,0
DDD,2014J,678102,84.42857142857143,93.0,78.0,6.187545093630776,7,164.55,116.28571428571429,0
DDD,2014J,678219,58.333333333333336,65.0,50.0,7.637626158259734,3,14.25,40.0,0
DDD,2014J,678231,58.0,70.0,27.0,20.800641015763592,4,24.0,58.5,0
DDD,2014J,678233,72.28571428571429,85.0,54.0,12.365466505747445,7,151.05,116.14285714285714,0
DDD,2014J,678240,92.28571428571429,96.0,87.0,3.6384193323605816,7,180.3,116.28571428571429,0
DDD,2014J,678490,66.42857142857143,85.0,36.0,19.26012411570551,7,103.55,114.0,0
DDD,2014J,678605,65.42857142857143,90.0,42.0,17.018197543190276,7,110.0,116.85714285714286,0
DDD,2014J,678790,85.16666666666667,91.0,78.0,5.913261931173577,6,165.25,129.5,0
DDD,2014J,678844,86.42857142857143,96.0,76.0,6.729466121893642,7,179.3,115.14285714285714,0
DDD,2014J,678941,86.0,96.0,75.0,7.0710678118654755,7,177.0,121.57142857142857,0
DDD,2014J,679179,90.0,90.0,90.0,0.0,1,4.5,18.0,0
DDD,2014J,679255,35.0,40.0,30.0,5.0,3,8.75,37.333333333333336,0
DDD,2014J,679395,59.714285714285715,83.0,16.0,24.526953104114433,7,88.05,116.42857142857143,0
DDD,2014J,679454,85.42857142857143,96.0,65.0,11.222850838908133,7,166.25,116.57142857142857,0
DDD,2014J,679525,84.42857142857143,100.0,70.0,11.674147261608201,7,167.8,115.57142857142857,0
DDD,2014J,679558,82.5,90.0,75.0,10.606601717798213,2,12.75,29.5,0
DDD,2014J,679582,74.0,85.0,61.0,12.806248474865695,4,34.5,60.25,0
DDD,2014J,679760,40.0,40.0,40.0,0.0,1,2.0,18.0,0
DDD,2014J,679777,87.57142857142857,96.0,78.0,7.67804538618918,7,181.0,116.42857142857143,0
DDD,2014J,679854,88.28571428571429,100.0,76.0,8.673989580239029,7,175.75,114.0,0
DDD,2014J,679897,63.285714285714285,90.0,30.0,20.3937432048352,7,117.5,116.71428571428571,0
DDD,2014J,680017,82.42857142857143,95.0,71.0,9.964221709983892,7,154.3,115.14285714285714,0
DDD,2014J,680025,72.57142857142857,90.0,44.0,14.998412614419596,7,118.75,114.14285714285714,0
DDD,2014J,680087,85.71428571428571,100.0,79.0,7.499206307209799,7,170.75,115.14285714285714,0
DDD,2014J,680314,95.0,95.0,95.0,0.0,1,4.75,16.0,0
DDD,2014J,680331,51.833333333333336,85.0,0.0,31.46691384083712,6,39.5,95.66666666666667,0
DDD,2014J,680373,90.5,93.0,89.0,1.7320508075688772,4,45.05,54.0,0
DDD,2014J,680414,60.0,60.0,60.0,0.0,1,3.0,11.0,0
DDD,2014J,680431,56.666666666666664,75.0,21.0,24.038857432637403,6,72.05,112.5,0
DDD,2014J,680492,75.0,85.0,66.0,7.023769168568496,7,147.25,115.42857142857143,0
DDD,2014J,680626,63.4,85.0,43.0,18.98157000882698,5,51.05,76.0,0
DDD,2014J,680728,44.57142857142857,80.0,18.0,22.396853520507015,7,68.8,114.85714285714286,0
DDD,2014J,680733,67.5,75.0,60.0,10.606601717798213,2,10.5,28.0,0
DDD,2014J,680764,51.0,59.0,45.0,7.118052168020874,4,26.5,58.5,0
DDD,2014J,680812,65.0,75.0,59.0,6.59545297913646,5,47.05,78.4,0
DDD,2014J,680817,58.857142857142854,100.0,8.0,31.986604339048828,7,110.55,118.57142857142857,0
DDD,2014J,680973,72.0,85.0,56.0,10.630145812734648,5,51.0,76.0,0
DDD,2014J,680981,57.5,75.0,40.0,24.748737341529164,2,7.75,34.0,0
DDD,2014J,680996,68.0,81.0,53.0,10.545141061171254,6,120.25,125.5,0
DDD,2014J,681059,89.0,100.0,70.0,9.52190457139047,7,188.0,116.28571428571429,0
DDD,2014J,681125,35.0,60.0,20.0,21.79449471770337,3,9.25,53.333333333333336,0
DDD,2014J,681211,63.857142857142854,90.0,39.0,18.845234335047603,7,104.25,116.71428571428571,0
DDD,2014J,681241,69.71428571428571,85.0,51.0,12.95780698670735,7,122.5,117.57142857142857,0
DDD,2014J,681356,61.142857142857146,70.0,43.0,9.245333443212877,7,117.0,117.57142857142857,0
DDD,2014J,681425,73.0,85.0,64.0,7.5630681604756145,6,122.8,96.0,0
DDD,2014J,681440,68.71428571428571,79.0,58.0,9.375753937938107,7,128.8,113.42857142857143,0
DDD,2014J,681495,75.0,85.0,65.0,14.142135623730951,2,11.75,30.0,0
DDD,2014J,681528,50.0,65.0,37.0,11.518101695447331,4,23.05,58.25,0
DDD,2014J,681705,80.0,85.0,75.0,5.0,3,19.75,44.0,0
DDD,2014J,681729,91.71428571428571,100.0,86.0,5.023753102820166,7,177.55,116.14285714285714,0
DDD,2014J,681746,75.42857142857143,85.0,69.0,6.451282633635551,7,148.0,118.85714285714286,0
DDD,2014J,681799,91.0,96.0,85.0,3.5118845842842505,7,187.0,114.57142857142857,0
DDD,2014J,681854,66.66666666666667,80.0,55.0,12.583057392117917,3,16.75,45.0,0
DDD,2014J,681872,80.0,80.0,80.0,0.0,1,4.0,22.0,0
DDD,2014J,681923,61.714285714285715,83.0,39.0,17.308131862550294,7,103.5,119.0,0
DDD,2014J,682018,52.5,55.0,50.0,3.5355339059327378,2,7.75,33.5,0
DDD,2014J,682022,64.14285714285714,88.0,13.0,26.08593855846844,7,127.75,115.85714285714286,0
DDD,2014J,682031,56.8,80.0,45.0,15.642889758609181,5,42.8,72.8,0
DDD,2014J,682117,67.57142857142857,85.0,56.0,10.309496315810694,7,123.0,116.42857142857143,0
DDD,2014J,682294,84.0,100.0,67.0,10.73933579572468,7,151.5,115.0,0
DDD,2014J,682299,72.85714285714286,87.0,43.0,16.354699339217166,7,130.8,114.57142857142857,0
DDD,2014J,682306,84.0,95.0,70.0,8.266397845091495,7,165.25,116.0,0
DDD,2014J,682385,68.0,88.0,38.0,15.524174696260024,7,109.8,114.57142857142857,0
DDD,2014J,682541,67.14285714285714,85.0,7.0,27.60089715588107,7,124.25,121.0,0
DDD,2014J,682660,76.14285714285714,85.0,63.0,8.15329322888552,7,152.8,116.0,0
DDD,2014J,682684,85.85714285714286,99.0,67.0,11.349428347257135,7,155.55,116.42857142857143,0
DDD,2014J,682692,85.57142857142857,100.0,70.0,10.06408039940631,7,167.55,111.14285714285714,0
DDD,2014J,682740,73.42857142857143,90.0,48.0,14.987296207757009,7,136.3,115.85714285714286,0
DDD,2014J,682787,70.0,70.0,70.0,0.0,1,3.5,18.0,0
DDD,2014J,682813,57.666666666666664,75.0,38.0,18.610033136277146,3,14.3,34.333333333333336,0
DDD,2014J,682819,65.5,85.0,11.0,28.112274899054327,6,57.25,95.5,0
DDD,2014J,682897,77.71428571428571,86.0,64.0,9.357960705807038,7,147.05,116.42857142857143,0
DDD,2014J,682968,85.42857142857143,98.0,69.0,11.559370554621372,7,161.0,114.57142857142857,0
DDD,2014J,683091,85.85714285714286,96.0,70.0,10.205040771249136,7,183.05,113.28571428571429,0
DDD,2014J,683396,52.285714285714285,85.0,25.0,22.223968185379537,7,84.55,116.42857142857143,0
DDD,2014J,683486,55.0,60.0,50.0,7.0710678118654755,2,8.5,30.5,0
DDD,2014J,683487,50.0,50.0,50.0,0.0,1,2.5,24.0,0
DDD,2014J,683648,79.28571428571429,92.0,51.0,13.111245627504731,7,136.25,116.42857142857143,0
DDD,2014J,683653,69.28571428571429,85.0,53.0,11.279986491042232,7,121.8,118.57142857142857,0
DDD,2014J,683713,78.71428571428571,91.0,58.0,10.291003930849602,7,141.55,115.71428571428571,0
DDD,2014J,683718,74.85714285714286,95.0,42.0,18.068652148851353,7,118.3,117.28571428571429,0
DDD,2014J,684095,60.285714285714285,85.0,11.0,28.529016139796372,7,124.0,119.57142857142857,0
DDD,2014J,684141,59.42857142857143,80.0,35.0,13.525989093311475,7,116.25,115.57142857142857,0
DDD,2014J,684217,61.142857142857146,75.0,38.0,11.682302447556749,7,124.25,118.71428571428571,0
DDD,2014J,684233,59.285714285714285,75.0,42.0,12.645345464033866,7,109.75,114.57142857142857,0
DDD,2014J,684241,97.71428571428571,100.0,94.0,2.360387377408331,7,197.05,116.28571428571429,0
DDD,2014J,684305,32.75,40.0,11.0,14.5,5,12.75,82.2,0
DDD,2014J,684407,86.42857142857143,100.0,60.0,14.501231474799454,7,179.0,116.28571428571429,0
DDD,2014J,684441,69.0,80.0,58.0,8.164965809277259,7,126.3,115.28571428571429,0
DDD,2014J,684480,93.42857142857143,100.0,85.0,6.05136741729071,7,193.3,111.85714285714286,0
DDD,2014J,684632,93.0,100.0,85.0,4.690415759823428,7,191.75,116.57142857142857,0
DDD,2014J,684663,82.5,85.0,80.0,3.5355339059327378,2,12.5,29.5,0
DDD,2014J,684744,70.0,85.0,55.0,15.0,3,18.25,42.0,0
DDD,2014J,684854,78.71428571428571,95.0,48.0,18.108140763335197,7,136.75,114.57142857142857,0
DDD,2014J,684868,80.0,80.0,80.0,0.0,1,4.0,20.0,0
DDD,2014J,684936,75.5,90.0,67.0,10.214368964029706,4,36.5,60.25,0
DDD,2014J,685015,78.33333333333333,92.0,67.0,10.670832519848986,6,130.05,103.33333333333333,0
DDD,2014J,685069,48.0,78.0,0.0,29.656365252673837,5,41.25,75.8,0
DDD,2014J,685085,78.85714285714286,95.0,65.0,11.422617496711972,7,158.0,115.85714285714286,0
DDD,2014J,685191,87.42857142857143,100.0,72.0,10.997835284835874,7,178.5,114.57142857142857,0
DDD,2014J,685224,92.57142857142857,100.0,85.0,6.051367417290708,7,191.25,116.85714285714286,0
DDD,2014J,685294,53.42857142857143,75.0,23.0,22.611627855723132,7,100.55,117.57142857142857,0
DDD,2014J,685412,88.0,99.0,80.0,6.976149845485449,7,179.55,117.71428571428571,0
DDD,2014J,685458,73.57142857142857,87.0,50.0,12.726051271010224,7,151.25,115.71428571428571,0
DDD,2014J,685474,81.0,95.0,65.0,15.0996688705415,3,21.05,40.333333333333336,0
DDD,2014J,685611,78.57142857142857,91.0,61.0,11.058287131636359,7,147.05,115.85714285714286,0
DDD,2014J,685615,80.14285714285714,95.0,62.0,11.880355935023882,7,144.3,116.85714285714286,0
DDD,2014J,685623,73.33333333333333,100.0,52.0,17.025471114382317,6,117.3,117.83333333333333,0
DDD,2014J,685697,87.0,100.0,75.0,8.962886439832502,7,169.75,114.0,0
DDD,2014J,685843,72.71428571428571,78.0,60.0,5.851332774513447,7,147.8,116.14285714285714,0
DDD,2014J,685910,48.57142857142857,65.0,36.0,8.866738273967918,7,84.75,117.57142857142857,0
DDD,2014J,685964,89.85714285714286,94.0,85.0,3.7161167647860345,7,181.5,115.71428571428571,0
DDD,2014J,686018,85.0,96.0,73.0,8.925618559330589,7,161.5,116.71428571428571,0
DDD,2014J,686038,65.85714285714286,85.0,41.0,15.741966961263886,7,125.5,115.85714285714286,0
DDD,2014J,686078,61.5,80.0,26.0,24.474476501040833,4,25.25,66.75,0
DDD,2014J,686268,55.285714285714285,84.0,40.0,16.121562018140857,7,98.0,118.0,0
DDD,2014J,686312,82.71428571428571,99.0,62.0,12.009916537515785,7,149.5,115.14285714285714,0
